data_pm_2.5,dates,data_pm_10,precipitation,year,Number of tourists,Receipts,perc of GNP,date,uWind,vWind,wind_dir_deg,wind_dir_labels,wind_speed
8.150314645405388e-09,2018-05-25,1.2424123951859656e-08,0.0,2018,12.49,9.52,7.5,2018-05-25,1.0209825932979584,-0.7643147508303325,306.8187843935273,NW,1.2753754326292543
1.2340586885706273e-08,2018-05-26,1.8152083280931208e-08,0.02847489,2018,12.49,9.52,7.5,2018-05-26,0.8113043308258057,-1.5035748481750488,331.6494285158048,NW,1.7084940858198279
1.0567415942297487e-08,2018-05-27,1.5338432413081193e-08,0.0,2018,12.49,9.52,7.5,2018-05-27,1.166291183895535,-1.0994590653313532,313.310454396535,NW,1.6028241831129644
1.1771479603572832e-08,2018-05-28,1.7124708248661413e-08,0.0,2018,12.49,9.52,7.5,2018-05-28,-0.8074422412448459,-2.0381114747789173,21.61207306544668,N,2.1922274874136565
1.4521012121904153e-08,2018-05-29,2.1274717286468015e-08,0.0,2018,12.49,9.52,7.5,2018-05-29,-0.49114375975396896,-2.272238360510932,12.196830674478235,N,2.324712747786847
5.1317426974506475e-09,2018-05-30,7.360758114138832e-09,0.0,2018,12.49,9.52,7.5,2018-05-30,-0.1727684670024448,-2.249503877427843,4.3918613213681965,N,2.256128683775213
4.8897729199026685e-09,2018-05-31,6.951573761071472e-09,0.22585867,2018,12.49,9.52,7.5,2018-05-31,-0.896830505794949,-2.954754299587673,16.884154883996416,N,3.087859764797661
7.87073872743349e-09,2018-06-01,1.1642832475899922e-08,0.00049056817,2018,12.49,9.52,7.5,2018-06-01,-0.6684697998894585,-2.6474942101372614,14.170520053046118,N,2.7305818914792823
1.2735633769800359e-08,2018-06-02,1.9148029051230253e-08,0.0,2018,12.49,9.52,7.5,2018-06-02,-0.557842042711046,-2.9424608018663196,10.734933576818662,N,2.9948728378907536
6.149501650953848e-09,2018-06-03,9.048732874106236e-09,0.0,2018,12.49,9.52,7.5,2018-06-03,-1.151019467247857,-2.88263299730089,21.76655372638851,N,3.103936019171699
5.441628592173231e-09,2018-06-04,7.765851850471961e-09,0.031217813,2018,12.49,9.52,7.5,2018-06-04,-0.7202559577094184,-2.644134044647217,15.237539896401415,N,2.740476872859605
9.998688765833208e-09,2018-06-05,1.4730628050685368e-08,0.41904467,2018,12.49,9.52,7.5,2018-06-05,-1.0845415327284071,-2.65698332256741,22.204560691730308,N,2.869806737850867
3.369637013861393e-09,2018-06-06,4.794349361958439e-09,0.0,2018,12.49,9.52,7.5,2018-06-06,-0.7760857476128473,-2.495041423373752,17.278371079410704,N,2.612956331820092
9.034829336063144e-09,2018-06-07,1.2952484369777029e-08,0.0,2018,12.49,9.52,7.5,2018-06-07,-0.49311690198050606,-2.512419753604465,11.104386250006485,N,2.5603549162803136
5.716977558023473e-09,2018-06-08,8.073856361257015e-09,0.0,2018,12.49,9.52,7.5,2018-06-08,1.3752445313665602,-1.8078961902194552,322.7401954419051,NW,2.271516267972486
7.233937338035901e-09,2018-06-09,1.1272422884012201e-08,0.0,2018,12.49,9.52,7.5,2018-06-09,1.5724947829213407,-1.5817882219950357,315.16880961363404,NW,2.2304245832480083
7.403401891536987e-09,2018-06-10,1.1336116712001854e-08,0.0,2018,12.49,9.52,7.5,2018-06-10,0.17552096645037332,-2.2999289830525713,355.6358848354867,N,2.3066167728404534
1.3472278515003211e-08,2018-06-11,1.9824481944930028e-08,0.0,2018,12.49,9.52,7.5,2018-06-11,-0.7896226247151693,-2.9979198243882923,14.7560087983735,N,3.1001656670123943
7.543959013034396e-09,2018-06-12,1.0864619315320567e-08,0.0,2018,12.49,9.52,7.5,2018-06-12,-0.6069503890143501,-2.957932949066162,11.595798406077904,N,3.019562237460244
4.353790439282079e-09,2018-06-13,6.24372475943602e-09,0.0,2018,12.49,9.52,7.5,2018-06-13,-0.7989370557996962,-2.857336256239149,15.621472657223592,N,2.9669295408466723
1.0837995723100846e-08,2018-06-14,1.5723954582824717e-08,0.0,2018,12.49,9.52,7.5,2018-06-14,-0.49901223513815135,-2.6461652119954424,10.67938797338735,N,2.6928058860587143
7.099461352133574e-09,2018-06-15,1.070379296308488e-08,0.0,2018,12.49,9.52,7.5,2018-06-15,-0.9122011396620009,-2.840467823876275,17.804145239069214,N,2.983348517635356
1.8852933103552516e-08,2018-06-16,2.7992938078647e-08,0.0,2018,12.49,9.52,7.5,2018-06-16,1.0172766347726188,-1.9679491255018446,332.66455277201845,NW,2.2153274051972045
1.0117162885237008e-08,2018-06-17,1.4883592580616778e-08,0.2583552,2018,12.49,9.52,7.5,2018-06-17,0.5293988949722713,-1.3519629372490776,338.6157836259757,N,1.451918377076692
1.8875827567654824e-08,2018-06-18,2.768863838209512e-08,0.08050358,2018,12.49,9.52,7.5,2018-06-18,1.6709806819756825,-1.1071172290378146,303.52667808912815,NW,2.0044662627164085
1.6660391510825434e-08,2018-06-19,2.343006944016679e-08,0.0,2018,12.49,9.52,7.5,2018-06-19,0.6804010106457605,-0.9349803924560547,323.9559858501359,NW,1.1563450477971748
8.406317530962326e-09,2018-06-20,1.1597205862301507e-08,0.0,2018,12.49,9.52,7.5,2018-06-20,0.4871218767431047,-1.4653707610236273,341.6120440166482,N,1.5442147486877236
1.9882628210510234e-08,2018-06-21,3.016560934376855e-08,0.0,2018,12.49,9.52,7.5,2018-06-21,1.416044850109352,-2.0696843465169272,325.6206917272003,NW,2.5077432706994585
1.1008504219311988e-08,2018-06-22,1.59304112123948e-08,0.0,2018,12.49,9.52,7.5,2018-06-22,0.156518472565545,-2.452450222439236,356.34826359600834,N,2.457439750186464
1.9249101868012986e-08,2018-06-23,2.73892375446394e-08,0.0,2018,12.49,9.52,7.5,2018-06-23,0.08331174092988172,-2.2109866672092013,357.8420702537154,N,2.2125557368693833
7.514189048762887e-09,2018-06-24,1.020526252393239e-08,0.0,2018,12.49,9.52,7.5,2018-06-24,1.0453363392088149,-2.1736429002549915,334.3164250970692,NW,2.4119393690346818
1.731450538500212e-08,2018-06-25,2.4848837654189992e-08,0.0,2018,12.49,9.52,7.5,2018-06-25,0.3854268292586009,-2.4150065845913358,350.93226093303485,N,2.445569595070205
1.2064316420867804e-08,2018-06-26,1.650402299546716e-08,0.0,2018,12.49,9.52,7.5,2018-06-26,0.06309289733568826,-2.4819735950893826,358.5438288375017,N,2.48277539064957
1.0276103745709975e-08,2018-06-27,1.4451710383944771e-08,0.0,2018,12.49,9.52,7.5,2018-06-27,-0.08131316304206848,-2.775424533420139,1.6781464264904002,N,2.7766154165087937
1.0526687445333582e-08,2018-06-28,1.497687784901558e-08,0.0,2018,12.49,9.52,7.5,2018-06-28,0.47594238983260256,-2.4487212498982744,349.00091997810887,N,2.494545433168724
3.2762971988176126e-09,2018-06-29,4.727441438312496e-09,0.0,2018,12.49,9.52,7.5,2018-06-29,1.1509432825777266,-1.91420496834649,328.98300537962706,NW,2.233573616551104
5.928282223194997e-09,2018-06-30,8.895500142915014e-09,0.0,2018,12.49,9.52,7.5,2018-06-30,2.042514228158527,-0.599385228421953,286.3545697708811,W,2.128644410013204
3.742314014232306e-09,2018-07-01,5.468387520579654e-09,0.0,2018,12.49,9.52,7.5,2018-07-01,0.6317881809340583,-1.904357698228624,341.6462617005235,N,2.006423322325224
9.928114441670743e-09,2018-07-02,1.402124361060686e-08,0.0,2018,12.49,9.52,7.5,2018-07-02,-0.09221059083938599,-2.268851810031467,2.3273320978191805,N,2.2707248465954684
1.2694367224064251e-08,2018-07-03,1.7745972247240616e-08,0.0,2018,12.49,9.52,7.5,2018-07-03,0.7718371053536733,-2.2610150973002114,341.15176225792425,N,2.3891257370469687
1.5445319245799283e-08,2018-07-04,2.154957279287828e-08,0.0,2018,12.49,9.52,7.5,2018-07-04,0.3302964402569665,-2.5831686125861273,352.71342310831864,N,2.6041996504677902
2.0603312722577982e-08,2018-07-05,2.939836818427466e-08,0.0,2018,12.49,9.52,7.5,2018-07-05,-0.3316893776257833,-2.5382085376315646,7.445139990935672,N,2.559789136576594
2.1842640807179237e-08,2018-07-06,3.011500493421693e-08,0.046741527,2018,12.49,9.52,7.5,2018-07-06,-0.2852431933085124,-2.2331638866000705,7.27900484172801,N,2.251307314371712
1.7880732228192642e-08,2018-07-07,2.4412146082397612e-08,0.046897497,2018,12.49,9.52,7.5,2018-07-07,0.43932235903210115,-1.9724507861667209,347.44351526392745,N,2.0207835705476342
1.0124995397653436e-08,2018-07-08,1.3807536447529856e-08,0.0,2018,12.49,9.52,7.5,2018-07-08,0.006013154983520508,-1.9836682743496366,359.82631806371666,N,1.9836773882600267
1.873516375372475e-08,2018-07-09,2.54346623762558e-08,0.0,2018,12.49,9.52,7.5,2018-07-09,0.23204305768013003,-1.6250575913323295,351.8736302805309,N,1.641540787115683
1.2143211436388412e-08,2018-07-10,1.6652505152592312e-08,0.0,2018,12.49,9.52,7.5,2018-07-10,0.14850475721889073,-1.8075087865193686,355.30313336098243,N,1.8135990946902687
9.967263903121193e-09,2018-07-11,1.3875656956763294e-08,0.0,2018,12.49,9.52,7.5,2018-07-11,1.0564617084132302,-1.2994043032328286,320.8876677882273,NW,1.6746829206161369
9.825634972315811e-09,2018-07-12,1.4343903842473082e-08,0.0,2018,12.49,9.52,7.5,2018-07-12,1.5192029455469713,-1.7753519482082791,319.4457572250811,NW,2.336632647586164
1.5771291050903358e-08,2018-07-13,2.251564368282999e-08,0.0,2018,12.49,9.52,7.5,2018-07-13,0.36221979392899406,-2.233711931440565,350.78906749680147,N,2.2628902253034506
1.2673167404386732e-08,2018-07-14,1.818298589473244e-08,0.0,2018,12.49,9.52,7.5,2018-07-14,0.8841671612527635,-2.000999715593126,336.16115210392087,NW,2.187636037105245
1.753451606134604e-08,2018-07-15,2.5114616830634873e-08,0.0,2018,12.49,9.52,7.5,2018-07-15,0.4513047705921862,-2.2986756960550947,348.89225896395624,N,2.342559700753353
9.852211824146195e-09,2018-07-16,1.362780877034453e-08,0.0,2018,12.49,9.52,7.5,2018-07-16,-0.9965074327256944,-2.7948226928710938,19.623936501834805,N,2.967163788547034
1.4612675958147747e-08,2018-07-17,2.0761449448514213e-08,0.0,2018,12.49,9.52,7.5,2018-07-17,0.06391722957293189,-1.9758562511867948,358.1471775387465,N,1.9768898142259252
3.2283458462067927e-08,2018-07-18,4.541371856348064e-08,0.0,2018,12.49,9.52,7.5,2018-07-18,-0.002392818530400631,-1.8015414343939886,0.07610056571303403,N,1.80154302347151
5.410671533034872e-08,2018-07-19,7.602576634901936e-08,0.0,2018,12.49,9.52,7.5,2018-07-19,-0.3488568994734022,-1.9292142126295304,10.249946511217331,N,1.960502133261266
2.6003081798897654e-08,2018-07-20,3.5940030951309154e-08,0.0,2018,12.49,9.52,7.5,2018-07-20,0.06789581312073602,-1.6574453247918024,357.6542395074329,N,1.6588353884920377
1.6356491272517815e-08,2018-07-21,2.1711501929644328e-08,0.0,2018,12.49,9.52,7.5,2018-07-21,-0.2742144796583388,-2.155463801489936,7.250126870724216,N,2.172836344593798
1.9731884237650377e-08,2018-07-22,2.787284847372007e-08,0.0,2018,12.49,9.52,7.5,2018-07-22,0.48566926850212944,-1.8200399080912273,345.0590227182008,N,1.8837250079064398
2.693077494342333e-08,2018-07-23,3.8178118555443064e-08,0.0,2018,12.49,9.52,7.5,2018-07-23,0.5999648935265012,-1.647878646850586,339.99428603081924,N,1.7536994919912545
8.884657898278192e-09,2018-07-24,1.2328654874771416e-08,0.0,2018,12.49,9.52,7.5,2018-07-24,0.17612375153435603,-2.0000253783331976,354.96747199077566,N,2.007765197883305
2.197115189783716e-08,2018-07-25,3.2014162987259454e-08,0.0,2018,12.49,9.52,7.5,2018-07-25,0.3773731854226854,-1.9018373489379883,348.77683164152955,N,1.9389161464311808
5.679985926043685e-09,2018-07-26,7.957106862299668e-09,0.0,2018,12.49,9.52,7.5,2018-07-26,0.29284216960271203,-2.1881340874565973,352.37729096593426,N,2.207642933308541
7.0270611551848106e-09,2018-07-27,9.79498393505196e-09,0.0,2018,12.49,9.52,7.5,2018-07-27,0.23502422703637016,-2.006255414750841,353.31849751847466,N,2.0199745484810228
2.3944662475017253e-08,2018-07-28,3.389732761149844e-08,0.0,2018,12.49,9.52,7.5,2018-07-28,0.3264143731858995,-1.7165202034844294,349.2331565441065,N,1.7472801584155218
2.5205188380894583e-08,2018-07-29,3.47343317441684e-08,0.0,2018,12.49,9.52,7.5,2018-07-29,0.6098503238624996,-1.814420117272271,341.421830222846,N,1.9141676466489337
7.259460255149008e-09,2018-07-30,1.016436823597644e-08,0.0,2018,12.49,9.52,7.5,2018-07-30,0.015193634563022196,-2.479792171054416,359.64895435467423,N,2.479838716157567
4.255376162554114e-09,2018-07-31,6.123163309723623e-09,0.0,2018,12.49,9.52,7.5,2018-07-31,-0.3283337884479099,-2.7381288740370007,6.837788031689229,N,2.757744151924121
3.797221459489464e-08,2018-08-01,5.440517747423712e-08,0.15111572,2018,12.49,9.52,7.5,2018-08-01,-0.870057741800944,-2.0449737972683377,23.047887808536473,NE,2.2223677251035308
4.511648772631549e-08,2018-08-02,6.20490176045374e-08,0.6204703,2018,12.49,9.52,7.5,2018-08-02,-1.034450266096327,0.3733888732062446,109.84724628015573,E,1.0997757060696471
6.602907247571857e-08,2018-08-03,8.255095040876625e-08,0.9921081,2018,12.49,9.52,7.5,2018-08-03,-0.14834217892752755,-0.5284616086218091,15.679732989828835,N,0.548887123037257
3.128102499250218e-08,2018-08-04,4.071142845063491e-08,2.1543026,2018,12.49,9.52,7.5,2018-08-04,-0.3988261653317346,-1.44020234213935,15.478671470119878,N,1.4944045959702095
2.3742551036320947e-08,2018-08-05,3.145026816753216e-08,0.52773803,2018,12.49,9.52,7.5,2018-08-05,-0.30200808246930444,-1.5443413522508411,11.06499765813885,N,1.5735943232449534
2.4387740493736487e-08,2018-08-06,3.147420790661215e-08,0.0,2018,12.49,9.52,7.5,2018-08-06,-0.09546176923645869,-0.7265871895684136,7.48486522718099,N,0.7328314222457173
2.8101368898525436e-08,2018-08-07,3.8089579490474534e-08,0.0661358,2018,12.49,9.52,7.5,2018-08-07,0.2847838236225976,-1.42093292872111,348.66691342450304,N,1.4491901925285922
2.612703442483877e-08,2018-08-08,3.477991938893865e-08,0.0023583146,2018,12.49,9.52,7.5,2018-08-08,0.5496098730299208,-1.894150627983941,343.81929794710413,N,1.9722772660110253
1.0778283043855197e-08,2018-08-09,1.5143413634177705e-08,0.0,2018,12.49,9.52,7.5,2018-08-09,-0.26294830110337997,-2.668312602572971,5.628029341805075,N,2.6812373923438586
3.092859790498892e-08,2018-08-10,4.25714734575422e-08,0.03820852,2018,12.49,9.52,7.5,2018-08-10,-0.2876633273230658,-2.166737715403239,7.56255298699989,N,2.1857498752687654
2.2018597917172755e-08,2018-08-11,2.933555157125234e-08,0.7126081,2018,12.49,9.52,7.5,2018-08-11,-0.41818634668986004,-1.5371323161655002,15.21932382690585,N,1.5930020646433973
5.284811321892846e-08,2018-08-12,6.366488669584669e-08,0.0,2018,12.49,9.52,7.5,2018-08-12,-0.6195588641696506,-1.0733935568067763,29.993386212718633,NE,1.2393655287950724
2.6832695620981895e-08,2018-08-13,3.319269015200632e-08,0.0,2018,12.49,9.52,7.5,2018-08-13,-0.005296435621049672,-1.1986474990844727,0.25316987086938525,N,1.1986592006453498
3.7741995709272835e-08,2018-08-14,4.9509332120112326e-08,0.0,2018,12.49,9.52,7.5,2018-08-14,-0.33029315869013465,-1.497031158871121,12.441959747957526,N,1.5330348532595461
1.758619783132076e-08,2018-08-15,2.39565579596146e-08,0.0,2018,12.49,9.52,7.5,2018-08-15,0.5189357002576191,-1.9106135368347168,344.80465013602657,N,1.9798329091461055
5.123864776912512e-09,2018-08-16,7.501951060362444e-09,0.0,2018,12.49,9.52,7.5,2018-08-16,0.954548719856474,-1.8367367850409615,332.53918340521665,NW,2.0699674577399136
1.2297566964747375e-08,2018-08-17,1.7632092119690412e-08,0.0,2018,12.49,9.52,7.5,2018-08-17,-0.008988456593619451,-2.2769820955064564,0.226175670466489,N,2.2769998365412567
1.0141697495691382e-08,2018-08-18,1.432446960353273e-08,0.0,2018,12.49,9.52,7.5,2018-08-18,-0.23863471547762552,-1.4765990575154622,9.180256211858477,N,1.4957577691881256
3.5329298597730485e-08,2018-08-19,4.923039398363471e-08,0.0,2018,12.49,9.52,7.5,2018-08-19,1.1438916557364993,-0.4616829554239909,291.9793597183823,W,1.2335474337829984
1.5536112840663918e-08,2018-08-20,2.161079137863453e-08,0.0,2018,12.49,9.52,7.5,2018-08-20,1.4782549374633365,-0.642404125796424,293.4882833650439,NW,1.611806663646419
1.3277368204889228e-08,2018-08-21,1.886929956729233e-08,0.0,2018,12.49,9.52,7.5,2018-08-21,1.3088526990678575,-0.8008146484692892,301.4601603285102,NW,1.5344052558109302
2.2139539757048965e-08,2018-08-22,3.116233338040786e-08,0.0,2018,12.49,9.52,7.5,2018-08-22,1.0953187147776287,-1.1321942607561748,315.9484210410084,NW,1.5753053453319257
1.8603709905917754e-08,2018-08-23,2.5229011768601595e-08,0.0,2018,12.49,9.52,7.5,2018-08-23,0.49294640289412606,-1.362349785036511,340.10808177970847,N,1.4487902170139353
1.1605822081151018e-08,2018-08-24,1.6107755129723955e-08,0.0,2018,12.49,9.52,7.5,2018-08-24,-0.330686307615704,-1.7207097477383084,10.87848147841487,N,1.7521973262181805
7.88484533220668e-09,2018-08-25,1.1044036796192813e-08,0.0,2018,12.49,9.52,7.5,2018-08-25,-0.1323273413711124,-1.6915710237291124,4.472995165086502,N,1.6967389468018657
2.9295243564320117e-08,2018-08-26,4.084686378025282e-08,0.0023583146,2018,12.49,9.52,7.5,2018-08-26,-0.6133856773376465,-0.185148557027181,73.20372370397178,E,0.6407198899146261
1.971290131130843e-08,2018-08-27,2.6696163502037962e-08,1.3363016,2018,12.49,9.52,7.5,2018-08-27,2.1494001944859824,-0.151826219426261,274.04046525126245,W,2.1547557627168907
6.982755773599081e-08,2018-08-28,9.338862927421587e-08,0.49894407,2018,12.49,9.52,7.5,2018-08-28,0.8896727826860216,-0.8831629223293728,314.7896105960597,NW,1.2535926003409747
2.2843783753501157e-08,2018-08-29,3.112026369933574e-08,0.0,2018,12.49,9.52,7.5,2018-08-29,0.7994024190637801,-2.070438702901204,338.8882799217726,N,2.219405472210124
1.7833338361583628e-08,2018-08-30,2.4744278293020727e-08,0.0,2018,12.49,9.52,7.5,2018-08-30,-0.23734950688150194,-2.279490258958605,5.94444126181827,N,2.2918138295036226
2.857666798333769e-08,2018-08-31,3.985997087951887e-08,0.0,2018,12.49,9.52,7.5,2018-08-31,0.2652345299720764,-1.0931497149997287,346.36169208102035,N,1.1248669500405355
3.914359147927371e-08,2018-09-01,5.4118203252073727e-08,4.7012863,2018,12.49,9.52,7.5,2018-09-01,0.21668624546792775,-0.07284985648261176,288.5826305139923,W,0.22860452874893833
5.251167523034894e-08,2018-09-02,7.280076808058311e-08,0.0,2018,12.49,9.52,7.5,2018-09-02,1.0821442736519709,-0.5160220033592648,295.4942052612346,NW,1.1988807017166723
2.8550190989129476e-08,2018-09-03,3.811029358757878e-08,0.0,2018,12.49,9.52,7.5,2018-09-03,1.1020301481088004,-0.784736156463623,305.45399488274006,NW,1.3528788868934294
3.144898996776391e-08,2018-09-04,4.183550128544766e-08,0.0,2018,12.49,9.52,7.5,2018-09-04,1.2401536371972826,-0.9984403716193304,308.8373361809284,NW,1.592125692127665
1.4441550622024124e-08,2018-09-05,1.902854940283305e-08,0.0028616926,2018,12.49,9.52,7.5,2018-09-05,0.5454070005151961,-1.3464173210991754,337.94810493009663,N,1.452690055988153
2.1116270509935475e-08,2018-09-06,2.8701135690312185e-08,0.57289666,2018,12.49,9.52,7.5,2018-09-06,0.3534245408243603,-1.2816034422980414,344.5828755404279,N,1.3294420970343535
3.108962864928344e-08,2018-09-07,3.904267664722738e-08,0.72121876,2018,12.49,9.52,7.5,2018-09-07,1.3540294534630244,-0.9931793742709689,306.2600132103529,NW,1.6792263189703316
1.0025477337194388e-08,2018-09-08,1.4179404317360422e-08,0.0,2018,12.49,9.52,7.5,2018-09-08,0.1949300898445977,-1.6990505854288738,353.45513803865674,N,1.7101960799197915
1.597368770589469e-08,2018-09-09,2.2421494993984936e-08,0.0,2018,12.49,9.52,7.5,2018-09-09,-0.44185068541102934,-1.9900185267130532,12.518500601395317,N,2.0384812397614525
1.0538304007212673e-08,2018-09-10,1.4728490094206848e-08,0.0,2018,12.49,9.52,7.5,2018-09-10,-0.9286088943481445,-2.2008363935682507,22.876561165681153,NE,2.3887225267738796
2.2730001880688633e-08,2018-09-11,3.1624197927015985e-08,0.0,2018,12.49,9.52,7.5,2018-09-11,0.6011096040407816,-0.6235084003872342,316.0478479081097,NW,0.8660805282556079
5.123292445841088e-08,2018-09-12,6.464172308540128e-08,0.80862033,2018,12.49,9.52,7.5,2018-09-12,-0.6717427041795518,-0.22651475336816573,71.36565523815165,E,0.7089056313162548
4.629916794396394e-08,2018-09-13,5.754855436634898e-08,0.019544497,2018,12.49,9.52,7.5,2018-09-13,-0.9411516553825803,-1.644293944040934,29.78571433532312,NE,1.8945894048154766
6.015224751632076e-08,2018-09-14,7.466724838423033e-08,0.0,2018,12.49,9.52,7.5,2018-09-14,-0.7244164678785536,-1.699370437198215,23.08783398404273,NE,1.8473329699209322
3.1521331322892365e-08,2018-09-15,4.1449542464988554e-08,0.014999846,2018,12.49,9.52,7.5,2018-09-15,-0.582611792617374,-2.191272152794732,14.889239567801894,N,2.2674016292907813
3.3095601703614363e-08,2018-09-16,4.22961852208914e-08,0.0007153515,2018,12.49,9.52,7.5,2018-09-16,-0.6428767442703247,-1.6040939225090873,21.839555736230352,N,1.7281226289109817
3.224863731610128e-08,2018-09-17,4.214497517640581e-08,1.2884463,2018,12.49,9.52,7.5,2018-09-17,0.5756631129317813,-0.23821263843112522,292.48004729947127,W,0.6230034355431973
